MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
26,3,1150942,0,200,13.44,0.03,1.98,0.0,-0.029273480143045226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,3,1150983,255,0,13.44,0.03,1.98,0.041,0.019648033126294054,0.0024877740794976787,0.083,0.029973181680694922,0.012774193548387096,0.0,0.0,1.1932899060356243
26,3,1151025,255,0,16.52,0.03,1.98,0.083,0.06976958205791159,0.002919406236542809,0.08299999999999999,0.03517356911497361,0.012774193548387096,0.15468324912553444,0.3614457831325302,1.2156341295322841
26,3,1151066,255,0,31.94,0.06,3.97,0.124,0.12054566587747362,0.003478539838236485,0.083,0.0419101185329697,0.025612903225806453,0.4244073066459386,1.0843373493975903,1.2248337560570464
26,3,1151108,255,0,46.04,0.12,7.44,0.166,0.17143078381064644,0.003987152562642122,0.08299999999999999,0.04803798268243521,0.048,0.5394481150408086,1.8072289156626506,1.2208887856099127
26,3,1151149,255,0,55.51,0.21,10.91,0.207,0.22187943508309635,0.004286645149527381,0.08299999999999999,0.05164632710273954,0.07038709677419355,0.47804119704624953,1.9277108433734946,1.2037992181908816
26,3,1151191,255,0,62.01,0.28,13.59,0.249,0.2713461189204896,0.004283789102263062,0.08299999999999999,0.051611916894735696,0.0876774193548387,0.3552273610571318,1.6867469879518073,1.1735650537999525
26,3,1151232,255,0,66.52,0.35,15.48,0.29,0.3192853345484924,0.00397004290266969,0.08500000000000002,0.04670638709023164,0.09987096774193549,0.24895635673624295,1.5294117647058814,1.1035936737915473
26,3,1151276,255,0,70.16,0.41,16.87,0.334,0.36515158119277114,0.0034119979710233645,0.08600000000000002,0.03967439501189958,0.10883870967741936,0.1785446361590396,1.0465116279069768,1.0362095759360412
26,3,1151318,255,0,72.8,0.44,17.86,0.376,0.40839935807899197,0.0027216842154198593,0.08199999999999996,0.0331912709197544,0.1152258064516129,0.14004720692368203,0.731707317073171,1.01623882000054
26,3,1151358,255,0,75.0,0.47,18.65,0.416,0.4484831644328154,0.0020203473572330778,0.08100000000000002,0.024942559965840463,0.12032258064516128,0.1186778176025489,0.7407407407407406,0.9647967085037242
26,3,1151399,255,0,76.87,0.5,19.35,0.457,0.48654789146779365,0.0014078754687686904,0.08300000000000002,0.016962355045405903,0.12483870967741936,0.10027205596579872,0.6024096385542173,0.8368747956848527
