MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
22 ,  1 ,  635259 ,  0 ,  225 ,  14.65 ,  0.04 ,  1.98
22 ,  1 ,  635295 ,  255 ,  0 ,  14.54 ,  0.04 ,  1.98
22 ,  1 ,  635332 ,  255 ,  0 ,  15.64 ,  0.04 ,  1.98
22 ,  1 ,  635368 ,  255 ,  0 ,  28.31 ,  0.06 ,  3.27
22 ,  1 ,  635405 ,  255 ,  0 ,  41.52 ,  0.10 ,  6.05
22 ,  1 ,  635441 ,  255 ,  0 ,  51.21 ,  0.17 ,  9.03
22 ,  1 ,  635478 ,  255 ,  0 ,  58.04 ,  0.24 ,  11.71
22 ,  1 ,  635513 ,  255 ,  0 ,  62.89 ,  0.31 ,  13.79
22 ,  1 ,  635552 ,  255 ,  0 ,  66.74 ,  0.37 ,  15.38
22 ,  1 ,  635588 ,  255 ,  0 ,  69.60 ,  0.41 ,  16.57
22 ,  1 ,  635625 ,  255 ,  0 ,  72.03 ,  0.45 ,  17.46
22 ,  1 ,  635661 ,  255 ,  0 ,  74.01 ,  0.47 ,  18.26
22 ,  1 ,  635697 ,  255 ,  0 ,  75.66 ,  0.50 ,  18.85
22 ,  1 ,  635734 ,  255 ,  0 ,  77.20 ,  0.52 ,  19.45
22 ,  1 ,  635769 ,  255 ,  0 ,  78.64 ,  0.54 ,  19.84
22 ,  1 ,  635805 ,  255 ,  0 ,  79.85 ,  0.55 ,  20.24
22 ,  1 ,  635842 ,  255 ,  0 ,  80.95 ,  0.56 ,  20.64
22 ,  1 ,  635881 ,  255 ,  0 ,  82.16 ,  0.56 ,  20.94
22 ,  1 ,  635917 ,  255 ,  0 ,  83.15 ,  0.57 ,  21.23
22 ,  1 ,  635953 ,  255 ,  0 ,  84.14 ,  0.58 ,  21.53
22 ,  1 ,  635990 ,  255 ,  0 ,  84.91 ,  0.58 ,  21.83
22 ,  1 ,  636025 ,  255 ,  0 ,  85.79 ,  0.58 ,  22.03
