MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
22,3,675923,0,220,14.54,0.04,1.98,0.0,-0.020541125541125308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,3,675961,255,0,14.43,0.03,1.98,0.038,0.02295125164690397,0.0024146085801354422,0.077,0.03135855298877198,0.012774193548387096,0.0,0.0,1.1601529618409745
22,3,676000,255,0,16.41,0.04,1.98,0.077,0.06879065252062973,0.002750763116790818,0.07700000000000001,0.035724196321958675,0.012774193548387096,0.13322161709258482,0.25974025974025977,1.2126658380633224
22,3,676038,255,0,30.07,0.05,3.57,0.115,0.1163265211777798,0.003198709198500806,0.077,0.04154167790260787,0.02303225806451613,0.39128613322161715,0.9090909090909092,1.2482811583824978
22,3,676077,255,0,43.61,0.11,6.65,0.154,0.16490830171608206,0.0036300478556275796,0.078,0.04653907507214845,0.04290322580645162,0.5252274607113318,1.794871794871795,1.2507553468651862
22,3,676116,255,0,53.42,0.19,9.92,0.193,0.21388543823326434,0.00392274028305892,0.08399999999999999,0.04669928908403477,0.064,0.4800307219662058,2.0238095238095246,1.1630842037020528
22,3,676161,255,0,60.9,0.28,12.9,0.238,0.2626073748270545,0.0039933736081911725,0.08400000000000002,0.04754016200227585,0.0832258064516129,0.3732718894009215,1.7857142857142856,1.1492633019275709
22,3,676200,255,0,65.31,0.34,14.78,0.277,0.3104235555951803,0.0038147772836186126,0.08000000000000002,0.047684716045232646,0.09535483870967741,0.2717741935483871,1.4999999999999996,1.175950622603941
22,3,676241,255,0,68.94,0.4,16.27,0.318,0.3566834246353698,0.0034157645105819283,0.07899999999999996,0.04323752545040418,0.10496774193548387,0.21069824418129873,1.2658227848101269,1.1432008917743086
22,3,676279,255,0,71.59,0.44,17.36,0.356,0.40073642604535065,0.0028662786594902483,0.07700000000000001,0.03722439817519802,0.112,0.15835777126099698,0.9090909090909083,1.1071244063308459
22,3,676318,255,0,73.79,0.47,18.16,0.395,0.44193200392284493,0.0022550755611311997,0.07700000000000001,0.029286695599106485,0.11716129032258064,0.12484289903644755,0.6493506493506491,1.04489317333673
22,3,676356,255,0,75.66,0.49,18.85,0.433,0.48119320039227886,0.0016675110999572027,0.07699999999999996,0.021655988311132513,0.12161290322580647,0.10808546292417273,0.6493506493506502,0.9288749824872611
22,3,676395,255,0,77.31,0.52,19.45,0.472,0.513455377574364,0.0011689636613490748,0.07600000000000001,0.015381100807224666,0.12548387096774194,0.09252971137521201,0.5263157894736846,0.7520517540991973
22,3,676432,255,0,78.86,0.53,19.94,0.509,0.5383491337038179,0.0007964171643073676,0.07500000000000007,0.010618895524098226,0.12864516129032258,0.07655913978494626,0.4,0.5461915658711927
22,3,676470,255,0,80.07,0.55,20.34,0.547,0.5544197450147035,0.0005579987072681263,0.07699999999999996,0.007246736458027619,0.13122580645161291,0.06702974444909927,0.3896103896103902,0.3356924213413206
22,3,676509,255,0,81.39,0.56,20.74,0.586,0.5641974501470995,0.00043846295101888444,0.07699999999999996,0.005694324039206294,0.13380645161290322,0.057813154587347995,0.25974025974025866,0.2133368429543606
22,3,676547,255,0,82.49,0.57,21.03,0.624,0.5708466819221892,0.00040787394495647435,0.07900000000000007,0.005162961328562962,0.1356774193548387,0.04818293180890144,0.12658227848101125,0.15794853120693683
22,3,676588,255,0,83.7,0.57,21.33,0.665,0.5766753841124476,0.00043085161826327223,0.07899999999999996,0.0054538179526996515,0.13761290322580644,0.048999591670069495,0.12658227848101283,0.12877543335498848
22,3,676626,255,0,84.58,0.58,21.63,0.703,0.5810199411572333,0.0004743926133176757,0.07699999999999996,0.006160943030099688,0.1395483870967742,0.05027230833682455,0.12987012987013005,0.1092794097043834
22,3,676665,255,0,85.46,0.58,21.93,0.742,0.5850898986596851,0.0005131241750343811,0.07700000000000007,0.006663950325121826,0.14148387096774193,0.04189359028068677,0.12987012987012986,0.09696743269806175
22,3,676703,255,0,86.45,0.59,22.13,0.78,0.5884864334749841,0.0005316713963193394,0.07699999999999996,0.006904823328822593,0.14277419354838708,0.04105571847507363,0.12987012987013005,0.07879665284045709
22,3,676742,255,0,87.23,0.59,22.42,0.819,0.5911572409284003,0.0005244703702843978,0.07699999999999996,0.0068113035101869885,0.1446451612903226,0.04105571847507363,0.0,0.056083178018451085
22,3,676780,255,0,88.0,0.59,22.62,0.857,0.5928048381824048,0.0004937668573212761,0.07600000000000007,0.00649693233317468,0.14593548387096775,0.03395585738539875,0.0,0.03871234149446786
22,3,676818,255,0,88.66,0.59,22.82,0.895,0.5940993788819798,0.00044668765104536944,0.07600000000000007,0.005877469092702224,0.1472258064516129,0.03395585738539875,0.0,0.027227680184441924
