MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
9 ,  3 ,  187249 ,  0 ,  255 ,  12.45 ,  0.05 ,  1.89
9 ,  3 ,  187275 ,  230 ,  0 ,  12.23 ,  0.05 ,  1.89
9 ,  3 ,  187299 ,  230 ,  0 ,  12.34 ,  0.05 ,  1.89
9 ,  3 ,  187325 ,  230 ,  0 ,  15.53 ,  0.06 ,  1.89
9 ,  3 ,  187351 ,  230 ,  0 ,  21.81 ,  0.06 ,  2.58
9 ,  3 ,  187375 ,  230 ,  0 ,  28.31 ,  0.08 ,  3.57
9 ,  3 ,  187401 ,  230 ,  0 ,  34.14 ,  0.09 ,  4.76
9 ,  3 ,  187425 ,  230 ,  0 ,  38.99 ,  0.12 ,  6.05
9 ,  3 ,  187454 ,  230 ,  0 ,  42.95 ,  0.14 ,  7.24
9 ,  3 ,  187483 ,  230 ,  0 ,  46.70 ,  0.17 ,  8.53
9 ,  3 ,  187507 ,  230 ,  0 ,  49.01 ,  0.19 ,  9.43
9 ,  3 ,  187532 ,  230 ,  0 ,  50.88 ,  0.21 ,  10.22
9 ,  3 ,  187557 ,  230 ,  0 ,  52.76 ,  0.22 ,  10.81
9 ,  3 ,  187582 ,  230 ,  0 ,  54.19 ,  0.24 ,  11.41
9 ,  3 ,  187608 ,  230 ,  0 ,  55.51 ,  0.25 ,  11.91
9 ,  3 ,  187632 ,  230 ,  0 ,  56.72 ,  0.26 ,  12.40
9 ,  3 ,  187658 ,  230 ,  0 ,  57.71 ,  0.28 ,  12.90
9 ,  3 ,  187682 ,  230 ,  0 ,  58.70 ,  0.29 ,  13.20
9 ,  3 ,  187710 ,  230 ,  0 ,  59.69 ,  0.30 ,  13.69
9 ,  3 ,  187735 ,  230 ,  0 ,  60.57 ,  0.31 ,  13.99
9 ,  3 ,  187760 ,  230 ,  0 ,  61.35 ,  0.32 ,  14.29
9 ,  3 ,  187785 ,  230 ,  0 ,  62.12 ,  0.33 ,  14.59
9 ,  3 ,  187810 ,  230 ,  0 ,  62.78 ,  0.33 ,  14.88
9 ,  3 ,  187835 ,  230 ,  0 ,  63.44 ,  0.35 ,  15.08
9 ,  3 ,  187860 ,  230 ,  0 ,  64.10 ,  0.35 ,  15.38
9 ,  3 ,  187885 ,  230 ,  0 ,  64.65 ,  0.36 ,  15.58
9 ,  3 ,  187911 ,  230 ,  0 ,  65.31 ,  0.37 ,  15.78
9 ,  3 ,  187937 ,  230 ,  0 ,  65.86 ,  0.38 ,  16.07
9 ,  3 ,  187963 ,  230 ,  0 ,  66.41 ,  0.38 ,  16.27
9 ,  3 ,  187987 ,  230 ,  0 ,  66.85 ,  0.39 ,  16.47
9 ,  3 ,  188013 ,  230 ,  0 ,  67.40 ,  0.39 ,  16.57
9 ,  3 ,  188038 ,  230 ,  0 ,  67.84 ,  0.40 ,  16.77
9 ,  3 ,  188063 ,  230 ,  0 ,  68.28 ,  0.41 ,  16.97
9 ,  3 ,  188088 ,  230 ,  0 ,  68.72 ,  0.41 ,  17.07
9 ,  3 ,  188112 ,  230 ,  0 ,  69.16 ,  0.42 ,  17.26
9 ,  3 ,  188138 ,  230 ,  0 ,  69.60 ,  0.42 ,  17.36
9 ,  3 ,  188166 ,  230 ,  0 ,  69.94 ,  0.42 ,  17.46
9 ,  3 ,  188190 ,  230 ,  0 ,  70.38 ,  0.43 ,  17.66
9 ,  3 ,  188215 ,  230 ,  0 ,  70.71 ,  0.43 ,  17.76
9 ,  3 ,  188240 ,  230 ,  0 ,  71.04 ,  0.43 ,  17.86
9 ,  3 ,  188265 ,  230 ,  0 ,  71.37 ,  0.44 ,  17.96
9 ,  3 ,  188291 ,  230 ,  0 ,  71.59 ,  0.44 ,  18.06
9 ,  3 ,  188315 ,  230 ,  0 ,  71.92 ,  0.45 ,  18.16
9 ,  3 ,  188341 ,  230 ,  0 ,  72.25 ,  0.45 ,  18.26
9 ,  3 ,  188365 ,  230 ,  0 ,  72.47 ,  0.45 ,  18.36
9 ,  3 ,  188393 ,  230 ,  0 ,  72.80 ,  0.45 ,  18.45
9 ,  3 ,  188418 ,  230 ,  0 ,  73.02 ,  0.46 ,  18.55
9 ,  3 ,  188443 ,  230 ,  0 ,  73.24 ,  0.46 ,  18.55
9 ,  3 ,  188468 ,  230 ,  0 ,  73.35 ,  0.46 ,  18.65
9 ,  3 ,  188493 ,  230 ,  0 ,  73.57 ,  0.47 ,  18.75
9 ,  3 ,  188518 ,  230 ,  0 ,  73.79 ,  0.47 ,  18.75
9 ,  3 ,  188544 ,  230 ,  0 ,  74.01 ,  0.47 ,  18.85
9 ,  3 ,  188568 ,  230 ,  0 ,  74.12 ,  0.47 ,  18.95
9 ,  3 ,  188594 ,  230 ,  0 ,  74.23 ,  0.48 ,  18.95
9 ,  3 ,  188620 ,  230 ,  0 ,  74.45 ,  0.48 ,  19.05
9 ,  3 ,  188646 ,  230 ,  0 ,  74.56 ,  0.48 ,  19.05
9 ,  3 ,  188670 ,  230 ,  0 ,  74.67 ,  0.48 ,  19.15
9 ,  3 ,  188696 ,  230 ,  0 ,  74.89 ,  0.48 ,  19.15
9 ,  3 ,  188721 ,  230 ,  0 ,  75.00 ,  0.49 ,  19.25
9 ,  3 ,  188746 ,  230 ,  0 ,  75.11 ,  0.49 ,  19.25
9 ,  3 ,  188771 ,  230 ,  0 ,  75.22 ,  0.49 ,  19.35
9 ,  3 ,  188795 ,  230 ,  0 ,  75.33 ,  0.49 ,  19.25
9 ,  3 ,  188821 ,  230 ,  0 ,  75.44 ,  0.49 ,  19.35
9 ,  3 ,  188849 ,  230 ,  0 ,  75.55 ,  0.49 ,  19.35
9 ,  3 ,  188873 ,  230 ,  0 ,  75.66 ,  0.50 ,  19.45
9 ,  3 ,  188899 ,  230 ,  0 ,  75.66 ,  0.49 ,  19.45
9 ,  3 ,  188923 ,  230 ,  0 ,  75.77 ,  0.50 ,  19.45
9 ,  3 ,  188948 ,  230 ,  0 ,  75.88 ,  0.49 ,  19.55
9 ,  3 ,  188974 ,  230 ,  0 ,  75.88 ,  0.50 ,  19.55
9 ,  3 ,  188998 ,  230 ,  0 ,  75.99 ,  0.50 ,  19.65
9 ,  3 ,  189024 ,  230 ,  0 ,  76.10 ,  0.50 ,  19.65
9 ,  3 ,  189048 ,  230 ,  0 ,  76.21 ,  0.50 ,  19.65
9 ,  3 ,  189076 ,  230 ,  0 ,  76.21 ,  0.50 ,  19.65
9 ,  3 ,  189101 ,  230 ,  0 ,  76.32 ,  0.50 ,  19.74
9 ,  3 ,  189126 ,  230 ,  0 ,  76.32 ,  0.50 ,  19.74
9 ,  3 ,  189151 ,  230 ,  0 ,  76.43 ,  0.51 ,  19.74
9 ,  3 ,  189176 ,  230 ,  0 ,  76.54 ,  0.50 ,  19.74
9 ,  3 ,  189201 ,  230 ,  0 ,  76.54 ,  0.51 ,  19.84
9 ,  3 ,  189227 ,  230 ,  0 ,  76.54 ,  0.51 ,  19.74
9 ,  3 ,  189251 ,  230 ,  0 ,  76.54 ,  0.51 ,  19.84
9 ,  3 ,  189277 ,  230 ,  0 ,  76.65 ,  0.51 ,  19.84
9 ,  3 ,  189301 ,  230 ,  0 ,  76.76 ,  0.51 ,  19.84
9 ,  3 ,  189329 ,  230 ,  0 ,  76.76 ,  0.51 ,  19.84
9 ,  3 ,  189353 ,  230 ,  0 ,  76.87 ,  0.51 ,  19.94
9 ,  3 ,  189379 ,  230 ,  0 ,  76.87 ,  0.51 ,  19.94
9 ,  3 ,  189404 ,  230 ,  0 ,  76.87 ,  0.51 ,  19.94
9 ,  3 ,  189429 ,  230 ,  0 ,  76.98 ,  0.51 ,  19.94
9 ,  3 ,  189454 ,  230 ,  0 ,  76.98 ,  0.51 ,  19.94
9 ,  3 ,  189479 ,  230 ,  0 ,  76.98 ,  0.51 ,  19.94
9 ,  3 ,  189504 ,  230 ,  0 ,  76.98 ,  0.51 ,  19.94
9 ,  3 ,  189530 ,  230 ,  0 ,  77.09 ,  0.51 ,  20.04
9 ,  3 ,  189556 ,  230 ,  0 ,  77.09 ,  0.51 ,  20.04
9 ,  3 ,  189582 ,  230 ,  0 ,  77.09 ,  0.51 ,  20.04
9 ,  3 ,  189606 ,  230 ,  0 ,  77.20 ,  0.52 ,  20.04
9 ,  3 ,  189632 ,  230 ,  0 ,  77.20 ,  0.52 ,  20.04
9 ,  3 ,  189657 ,  230 ,  0 ,  77.20 ,  0.52 ,  20.04
9 ,  3 ,  189682 ,  230 ,  0 ,  77.20 ,  0.52 ,  20.04
9 ,  3 ,  189707 ,  230 ,  0 ,  77.31 ,  0.51 ,  20.04
9 ,  3 ,  189732 ,  230 ,  0 ,  77.31 ,  0.52 ,  20.14
9 ,  3 ,  189757 ,  230 ,  0 ,  77.31 ,  0.52 ,  20.04
9 ,  3 ,  189785 ,  230 ,  0 ,  77.31 ,  0.52 ,  20.14
9 ,  3 ,  189810 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189835 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189860 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189885 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189911 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189935 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189961 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  189985 ,  230 ,  0 ,  77.42 ,  0.52 ,  20.14
9 ,  3 ,  190013 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190038 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190063 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190088 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190113 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190138 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190163 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190188 ,  230 ,  0 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190213 ,  0 ,  255 ,  77.53 ,  0.52 ,  20.24
9 ,  3 ,  190240 ,  0 ,  255 ,  77.42 ,  0.52 ,  20.24
9 ,  3 ,  190266 ,  0 ,  255 ,  73.90 ,  0.51 ,  20.04
9 ,  3 ,  190290 ,  0 ,  255 ,  68.28 ,  0.47 ,  19.35
9 ,  3 ,  190316 ,  0 ,  255 ,  62.56 ,  0.43 ,  18.06
9 ,  3 ,  190341 ,  0 ,  255 ,  57.60 ,  0.37 ,  16.77
9 ,  3 ,  190365 ,  0 ,  255 ,  53.09 ,  0.32 ,  15.38
9 ,  3 ,  190391 ,  0 ,  255 ,  49.23 ,  0.27 ,  13.99
9 ,  3 ,  190415 ,  0 ,  255 ,  45.71 ,  0.23 ,  12.80
9 ,  3 ,  190441 ,  0 ,  255 ,  42.84 ,  0.19 ,  11.61
9 ,  3 ,  190469 ,  0 ,  255 ,  39.98 ,  0.16 ,  10.52
9 ,  3 ,  190493 ,  0 ,  255 ,  37.67 ,  0.14 ,  9.62
9 ,  3 ,  190518 ,  0 ,  255 ,  35.58 ,  0.13 ,  8.83
9 ,  3 ,  190559 ,  0 ,  255 ,  32.60 ,  0.11 ,  7.74
9 ,  3 ,  190584 ,  0 ,  255 ,  30.95 ,  0.10 ,  7.14
9 ,  3 ,  190609 ,  0 ,  255 ,  29.41 ,  0.09 ,  6.65
9 ,  3 ,  190633 ,  0 ,  255 ,  28.09 ,  0.09 ,  6.15
9 ,  3 ,  190659 ,  0 ,  255 ,  26.77 ,  0.09 ,  5.75
9 ,  3 ,  190684 ,  0 ,  255 ,  25.66 ,  0.08 ,  5.36
9 ,  3 ,  190709 ,  0 ,  255 ,  24.56 ,  0.08 ,  5.06
9 ,  3 ,  190736 ,  0 ,  255 ,  23.46 ,  0.08 ,  4.76
9 ,  3 ,  190761 ,  0 ,  255 ,  22.58 ,  0.08 ,  4.46
9 ,  3 ,  190786 ,  0 ,  255 ,  21.81 ,  0.08 ,  4.27
9 ,  3 ,  190811 ,  0 ,  255 ,  21.04 ,  0.07 ,  4.07
9 ,  3 ,  190836 ,  0 ,  255 ,  20.27 ,  0.07 ,  3.87
9 ,  3 ,  190861 ,  0 ,  255 ,  19.61 ,  0.07 ,  3.67
9 ,  3 ,  190886 ,  0 ,  255 ,  19.06 ,  0.07 ,  3.57
9 ,  3 ,  190911 ,  0 ,  255 ,  18.51 ,  0.07 ,  3.37
9 ,  3 ,  190936 ,  0 ,  255 ,  17.96 ,  0.07 ,  3.27
9 ,  3 ,  190963 ,  0 ,  255 ,  17.40 ,  0.06 ,  3.08
9 ,  3 ,  190988 ,  0 ,  255 ,  16.96 ,  0.07 ,  2.98
9 ,  3 ,  191013 ,  0 ,  255 ,  16.52 ,  0.07 ,  2.88
9 ,  3 ,  191038 ,  0 ,  255 ,  16.19 ,  0.06 ,  2.78
9 ,  3 ,  191064 ,  0 ,  255 ,  15.75 ,  0.06 ,  2.68
9 ,  3 ,  191088 ,  0 ,  255 ,  15.42 ,  0.06 ,  2.68
9 ,  3 ,  191113 ,  0 ,  255 ,  15.09 ,  0.07 ,  2.48
9 ,  3 ,  191138 ,  0 ,  255 ,  14.76 ,  0.06 ,  2.48
9 ,  3 ,  191163 ,  0 ,  255 ,  14.54 ,  0.06 ,  2.48
9 ,  3 ,  191191 ,  0 ,  255 ,  14.21 ,  0.06 ,  2.28
9 ,  3 ,  191215 ,  0 ,  255 ,  14.10 ,  0.06 ,  2.28
9 ,  3 ,  191241 ,  0 ,  255 ,  13.77 ,  0.06 ,  2.28
9 ,  3 ,  191265 ,  0 ,  255 ,  13.55 ,  0.06 ,  2.18
9 ,  3 ,  191291 ,  0 ,  255 ,  13.33 ,  0.06 ,  2.18
9 ,  3 ,  191315 ,  0 ,  255 ,  13.22 ,  0.06 ,  2.08
9 ,  3 ,  191340 ,  0 ,  255 ,  13.00 ,  0.06 ,  2.08
9 ,  3 ,  191366 ,  0 ,  255 ,  12.89 ,  0.06 ,  2.08
9 ,  3 ,  191390 ,  0 ,  255 ,  12.67 ,  0.06 ,  1.98
