MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
8 ,  3 ,  166004 ,  0 ,  255 ,  12.89 ,  0.05 ,  1.98
8 ,  3 ,  166030 ,  225 ,  0 ,  12.78 ,  0.05 ,  1.89
8 ,  3 ,  166054 ,  225 ,  0 ,  12.78 ,  0.04 ,  1.89
8 ,  3 ,  166079 ,  225 ,  0 ,  15.53 ,  0.04 ,  1.89
8 ,  3 ,  166105 ,  225 ,  0 ,  20.93 ,  0.04 ,  2.38
8 ,  3 ,  166130 ,  225 ,  0 ,  26.99 ,  0.06 ,  3.37
8 ,  3 ,  166158 ,  225 ,  0 ,  32.93 ,  0.08 ,  4.56
8 ,  3 ,  166183 ,  225 ,  0 ,  37.34 ,  0.09 ,  5.56
8 ,  3 ,  166210 ,  225 ,  0 ,  40.97 ,  0.12 ,  6.65
8 ,  3 ,  166236 ,  225 ,  0 ,  44.06 ,  0.13 ,  7.54
8 ,  3 ,  166260 ,  225 ,  0 ,  46.37 ,  0.15 ,  8.33
8 ,  3 ,  166285 ,  225 ,  0 ,  48.13 ,  0.17 ,  9.03
8 ,  3 ,  166309 ,  225 ,  0 ,  49.78 ,  0.18 ,  9.62
8 ,  3 ,  166334 ,  225 ,  0 ,  51.21 ,  0.19 ,  10.22
8 ,  3 ,  166360 ,  225 ,  0 ,  52.54 ,  0.21 ,  10.72
8 ,  3 ,  166384 ,  225 ,  0 ,  53.64 ,  0.22 ,  11.11
8 ,  3 ,  166409 ,  225 ,  0 ,  54.52 ,  0.23 ,  11.51
8 ,  3 ,  166433 ,  225 ,  0 ,  55.51 ,  0.23 ,  11.91
8 ,  3 ,  166461 ,  225 ,  0 ,  56.50 ,  0.24 ,  12.30
8 ,  3 ,  166486 ,  225 ,  0 ,  57.27 ,  0.25 ,  12.60
8 ,  3 ,  166510 ,  225 ,  0 ,  58.04 ,  0.26 ,  12.90
8 ,  3 ,  166536 ,  225 ,  0 ,  58.70 ,  0.28 ,  13.20
8 ,  3 ,  166560 ,  225 ,  0 ,  59.36 ,  0.28 ,  13.49
