MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
22 ,  2 ,  655620 ,  0 ,  220 ,  14.43 ,  0.04 ,  1.98
22 ,  2 ,  655659 ,  255 ,  0 ,  14.43 ,  0.04 ,  1.98
22 ,  2 ,  655696 ,  255 ,  0 ,  16.30 ,  0.04 ,  1.98
22 ,  2 ,  655735 ,  255 ,  0 ,  29.96 ,  0.06 ,  3.57
22 ,  2 ,  655773 ,  255 ,  0 ,  43.50 ,  0.11 ,  6.55
22 ,  2 ,  655812 ,  255 ,  0 ,  53.09 ,  0.20 ,  9.82
22 ,  2 ,  655851 ,  255 ,  0 ,  59.69 ,  0.26 ,  12.40
22 ,  2 ,  655889 ,  255 ,  0 ,  64.32 ,  0.33 ,  14.39
22 ,  2 ,  655930 ,  255 ,  0 ,  68.17 ,  0.39 ,  15.97
22 ,  2 ,  655968 ,  255 ,  0 ,  70.93 ,  0.43 ,  17.07
22 ,  2 ,  656007 ,  255 ,  0 ,  73.24 ,  0.46 ,  17.96
22 ,  2 ,  656045 ,  255 ,  0 ,  75.22 ,  0.49 ,  18.65
22 ,  2 ,  656083 ,  255 ,  0 ,  76.76 ,  0.51 ,  19.25
22 ,  2 ,  656121 ,  255 ,  0 ,  78.41 ,  0.53 ,  19.74
22 ,  2 ,  656159 ,  255 ,  0 ,  79.74 ,  0.54 ,  20.24
22 ,  2 ,  656198 ,  255 ,  0 ,  80.95 ,  0.56 ,  20.54
22 ,  2 ,  656236 ,  255 ,  0 ,  82.16 ,  0.56 ,  20.94
22 ,  2 ,  656277 ,  255 ,  0 ,  83.26 ,  0.57 ,  21.23
22 ,  2 ,  656315 ,  255 ,  0 ,  84.25 ,  0.58 ,  21.53
22 ,  2 ,  656354 ,  255 ,  0 ,  85.13 ,  0.58 ,  21.83
22 ,  2 ,  656392 ,  255 ,  0 ,  86.01 ,  0.58 ,  22.03
22 ,  2 ,  656431 ,  255 ,  0 ,  86.89 ,  0.59 ,  22.22
22 ,  2 ,  656468 ,  255 ,  0 ,  87.67 ,  0.59 ,  22.52
22 ,  2 ,  656506 ,  255 ,  0 ,  88.44 ,  0.59 ,  22.72
22 ,  2 ,  656545 ,  255 ,  0 ,  88.99 ,  0.59 ,  22.92
22 ,  2 ,  656583 ,  255 ,  0 ,  89.65 ,  0.60 ,  23.02
22 ,  2 ,  656624 ,  255 ,  0 ,  90.42 ,  0.60 ,  23.22
22 ,  2 ,  656662 ,  255 ,  0 ,  90.86 ,  0.60 ,  23.32
22 ,  2 ,  656701 ,  255 ,  0 ,  91.41 ,  0.60 ,  23.51
22 ,  2 ,  656739 ,  255 ,  0 ,  91.96 ,  0.60 ,  23.61
22 ,  2 ,  656778 ,  255 ,  0 ,  92.40 ,  0.60 ,  23.71
22 ,  2 ,  656816 ,  255 ,  0 ,  92.84 ,  0.60 ,  23.81
22 ,  2 ,  656854 ,  255 ,  0 ,  93.28 ,  0.60 ,  23.91
22 ,  2 ,  656892 ,  255 ,  0 ,  93.61 ,  0.60 ,  24.01
22 ,  2 ,  656930 ,  255 ,  0 ,  93.94 ,  0.61 ,  24.01
22 ,  2 ,  656971 ,  255 ,  0 ,  94.27 ,  0.61 ,  24.21
22 ,  2 ,  657009 ,  255 ,  0 ,  94.60 ,  0.61 ,  24.31
