MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
1 ,  3 ,  28441 ,  0 ,  255 ,  5.62 ,  0.02 ,  0.20
1 ,  3 ,  28460 ,  255 ,  0 ,  5.73 ,  0.02 ,  0.30
1 ,  3 ,  28479 ,  255 ,  0 ,  5.73 ,  0.02 ,  0.30
1 ,  3 ,  28498 ,  255 ,  0 ,  9.81 ,  0.02 ,  0.30
1 ,  3 ,  28518 ,  255 ,  0 ,  17.51 ,  0.03 ,  0.79
1 ,  3 ,  28537 ,  255 ,  0 ,  26.66 ,  0.04 ,  1.79
1 ,  3 ,  28557 ,  255 ,  0 ,  35.58 ,  0.06 ,  3.18
1 ,  3 ,  28576 ,  255 ,  0 ,  43.17 ,  0.09 ,  4.86
1 ,  3 ,  28595 ,  0 ,  255 ,  49.45 ,  0.12 ,  6.45
1 ,  3 ,  28617 ,  0 ,  255 ,  49.01 ,  0.13 ,  7.14
1 ,  3 ,  28636 ,  0 ,  255 ,  48.24 ,  0.13 ,  7.14
1 ,  3 ,  28655 ,  0 ,  255 ,  45.82 ,  0.12 ,  7.04
1 ,  3 ,  28675 ,  0 ,  255 ,  43.61 ,  0.11 ,  6.85
1 ,  3 ,  28693 ,  0 ,  255 ,  41.52 ,  0.10 ,  6.45
1 ,  3 ,  28712 ,  0 ,  255 ,  39.32 ,  0.09 ,  6.05
1 ,  3 ,  28732 ,  0 ,  255 ,  37.34 ,  0.08 ,  5.66
1 ,  3 ,  28750 ,  0 ,  255 ,  35.47 ,  0.07 ,  5.26
1 ,  3 ,  28770 ,  0 ,  255 ,  33.81 ,  0.07 ,  4.86
1 ,  3 ,  28791 ,  0 ,  255 ,  32.05 ,  0.06 ,  4.56
1 ,  3 ,  28811 ,  0 ,  255 ,  30.51 ,  0.05 ,  4.27
1 ,  3 ,  28829 ,  0 ,  255 ,  29.08 ,  0.04 ,  4.07
1 ,  3 ,  28849 ,  0 ,  255 ,  27.87 ,  0.04 ,  3.77
1 ,  3 ,  28868 ,  0 ,  255 ,  26.66 ,  0.04 ,  3.57
1 ,  3 ,  28887 ,  0 ,  255 ,  25.55 ,  0.04 ,  3.37
